id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44142955,Rental unit in Shinjuku City · ★4.55 · 1 bedroom · 1 bed · 1 bath,343260789,Rinko,,Shinjuku Ku,35.71286,139.69892,Entire home/apt,23873,2,22,2023-06-10,0.78,28,316,14,M130031019
44407555,Home in Taito City · ★4.50 · 1 bedroom · Half-bath,176875986,Yadoya,,Taito Ku,35.72297,139.80236,Entire home/apt,16950,1,6,2023-04-16,0.43,25,167,4,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10154号
44419623,Aparthotel in Minato City · ★4.80 · 1 bedroom · 6 beds · 1 bath,358728355,Gate Stay Premium 浜松町,,Minato Ku,35.64952087402344,139.75396728515625,Entire home/apt,46357,1,41,2023-06-02,1.18,2,292,22,Hotels and Inns Business Act | 港区みなと保健所長　松本　加代 | 31港み生環き第289号
44142989,Rental unit in Shinjuku City · ★4.43 · 1 bedroom · 1 bed · 1 bath,343260789,Rinko,,Shinjuku Ku,35.71475,139.69797,Entire home/apt,23873,2,28,2023-05-26,0.87,28,327,12,M130031014
44419731,Aparthotel in Minato City · ★4.60 · 1 bedroom · 5 beds · 1 bath,358728355,Gate Stay Premium 浜松町,,Minato Ku,35.64952087402344,139.75396728515625,Entire home/apt,46357,1,15,2023-04-26,0.47,2,305,8,Hotels and Inns Business Act | 港区みなと保健所長　松本　加代 | 31港み生環き第289号
44143108,Rental unit in Shinjuku City · ★4.59 · 1 bedroom · 1 bed · 1 bath,343260789,Rinko,,Shinjuku Ku,35.71286,139.69944,Entire home/apt,23873,2,32,2023-06-12,1.07,28,320,15,M130031012
44143484,Rental unit in Shinjuku City · ★4.48 · 1 bedroom · 1 bed · 1 bath,343260789,Rinko,,Shinjuku Ku,35.71297,139.69733,Entire home/apt,23873,2,21,2023-06-14,0.70,28,323,13,M130031011
44421257,Rental unit in Toshima City · ★4.49 · 1 bedroom · 4 beds · Half-bath,247326938,Pqd,,Toshima Ku,35.733306884765625,139.7198944091797,Entire home/apt,17029,1,96,2023-06-25,2.93,61,153,42,Hotels and Inns Business Act | 東京都豊島区保健所 | 元豊池保衛環き第136号
44143524,Rental unit in Shinjuku City · ★4.69 · 1 bedroom · 1 bed · 1 bath,343260789,Rinko,,Shinjuku Ku,35.71485,139.69792,Entire home/apt,26411,2,16,2023-06-12,0.49,28,334,8,M130031009
44434578,Home in Shinjuku Ku · ★4.82 · 2 bedrooms · 4 beds · 1 bath,342971176,Yume,,Shinjuku Ku,35.7146,139.68621,Entire home/apt,19629,1,66,2023-06-22,1.93,20,123,40,Hotels and Inns Business Act | 新宿区保健所 | 2新保衛環第50号
44154316,Hotel in Edogawa City · ★4.94 · 1 bedroom · 4 beds · 1 private bath,352412571,Jun,,Edogawa Ku,35.70597,139.84167,Private room,6959,1,53,2023-06-19,1.48,7,122,32,Hotels and Inns Business Act | 東京都江戸川区保健所 | 20江衛環01第24号
44436112,Home in Toshima City · ★4.74 · 3 bedrooms · 4 beds · 1 bath,349412503,吉田,,Toshima Ku,35.7322,139.70015,Entire home/apt,30857,2,19,2023-06-27,0.55,1,230,7,M130026212
44157189,Aparthotel in Minato City · ★4.70 · 1 bedroom · 4 beds · 1 bath,355325802,Monday Apart 浜松町大門,,Minato Ku,35.658935546875,139.7531280517578,Entire home/apt,43214,1,27,2023-06-08,0.79,1,319,7,Hotels and Inns Business Act | 港区みなと保健所長　松本　加代 | 2港み生環き第61号
44158060,Rental unit in Shibuya City · ★4.48 · 1 bedroom · 2 beds · 1 bath,353904575,Yousuke&,,Shibuya Ku,35.65729,139.70498,Entire home/apt,17643,2,96,2023-06-28,2.69,1,54,39,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第5578号
44440565,Home in Koto City · ★4.72 · 3 bedrooms · 6 beds · 2 baths,358979987,Kameyado Staff,,Koto Ku,35.70379,139.82471,Entire home/apt,31000,2,32,2023-06-05,0.99,1,0,22,Hotels and Inns Business Act | 江東区保健所 | ３１江健生環き第１６１号
44174317,Rental unit in Shinagawa City · ★4.85 · 1 bedroom · 2 beds · Half-bath,355685671,Yoh,,Shinagawa Ku,35.61431,139.71084,Entire home/apt,16000,2,34,2023-06-18,1.11,1,185,21,Hotels and Inns Business Act | 東京都品川区保健所 | 2品保生環き第32号
44449571,Condo in Sumida City · ★4.25 · 2 bedrooms · 5 beds · 1.5 baths,351115054,Sia,,Sumida Ku,35.69417,139.79435,Entire home/apt,17429,2,8,2023-06-13,0.25,9,51,5,M130007657
44183855,Hostel in Sumida City · ★4.33 · 1 bedroom · 3 beds · 2.5 shared baths,260536243,Hiroyuki,,Sumida Ku,35.69867,139.79921,Shared room,10800,1,6,2022-04-18,0.17,6,218,0,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第64号
44452723,Rental unit in Shinjuku City · ★4.56 · 1 bedroom · 2 beds · 1 bath,344113615,Loop,,Shinjuku Ku,35.69393,139.68634,Entire home/apt,21179,1,25,2023-03-06,0.85,5,107,2,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第244号
44452735,Rental unit in Shinjuku City · ★4.45 · 1 bedroom · 3 beds · 1 bath,344113615,Loop,,Shibuya Ku,35.69122,139.6834,Entire home/apt,23243,1,141,2023-06-09,4.17,5,96,18,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第244号
44184412,Rental unit in Shinjuku City · ★4.89 · 1 bedroom · 1 bed · 1 bath,269182185,Sumifuku,,Shinjuku Ku,35.70021,139.70712,Entire home/apt,13120,1,19,2023-06-23,1.06,23,17,6,M130026581
44452868,Rental unit in Shinjuku City · ★4.77 · 2 bedrooms · 4 beds · 2 baths,344113615,Loop,,Shinjuku Ku,35.69429,139.68579,Entire home/apt,26207,1,126,2023-06-14,3.70,5,52,19,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第244号
44195526,Hotel in Shinjuku City · ★4.71 · 1 bedroom · 3 beds · 1 private bath,353009879,花園,,Shinjuku Ku,35.69067,139.71181,Private room,36922,1,38,2023-06-09,1.12,3,296,13,Hotels and Inns Business Act | 東京都新宿区 | 31新保衛環第285号
44220991,Rental unit in Nakano City · 2 bedrooms · 1.5 baths,230616333,Ostay-Ryu,,Nakano Ku,35.7227308114641,139.66655134520423,Entire home/apt,22529,1,0,,,7,311,0,Hotels and Inns Business Act | 中野区保健所 | 2中健衛環第87号
44465783,Rental unit in Shibuya City · ★4.14 · 1 bedroom · 2 beds · 1 bath,359353422,Fumi,,Shibuya Ku,35.67967,139.6843,Entire home/apt,6946,2,22,2023-06-16,0.63,1,111,11,M130022437
44236037,Rental unit in Shinjuku City · ★4.60 · 1 bedroom · 2 beds · 1 bath,148871617,Wangjie,,Shinjuku Ku,35.70272,139.69772,Entire home/apt,11000,2,5,2023-06-09,2.94,3,152,5,M130026525
44482369,Rental unit in Shibuya City · ★4.58 · 1 bedroom · 1 bed · 1 bath,359609387,Plays,,Shibuya Ku,35.68122,139.67414,Entire home/apt,12000,3,26,2023-06-27,0.82,4,55,21,Hotels and Inns Business Act | 東京都渋谷区保健所 | 31渋健生収第5403号
44236966,Hotel in Edogawa City · ★4.87 · 1 bedroom · 4 beds · 1 shared bath,352412571,Jun,,Edogawa Ku,35.70574,139.84205,Private room,7064,1,46,2023-06-05,1.28,7,127,24,Hotels and Inns Business Act | 東京都江戸川区保健所 | 20江衛環01第24号
44237831,Rental unit in Shinjuku City · ★4.50 · 1 bedroom · 2 beds · 1 bath,148871617,Wangjie,,Shinjuku Ku,35.70391,139.69774,Entire home/apt,11000,2,6,2023-06-10,2.40,3,207,6,M130026526
44483073,Rental unit in Toshima City · ★4.60 · 2 bedrooms · 5 beds · 1.5 baths,27203528,Japan Experience,,Toshima Ku,35.73476,139.70731,Entire home/apt,21925,1,5,2023-06-10,0.93,6,217,5,Hotels and Inns Business Act | 元豊池保衛環き | 元豊池保衛環き第264号
44238541,Rental unit in Shinjuku City · ★4.49 · 2 bedrooms · 7 beds · 2 baths,235129660,Mei(Sub-Host),,Shinjuku Ku,35.70701,139.73743,Entire home/apt,28364,2,47,2023-06-17,1.35,1,95,11,Hotels and Inns Business Act | 東京都新宿保健所 | 31新保衛環第291号
44483260,Rental unit in Shibuya City · ★5.0 · 1 bedroom · 1 bed · 1 bath,359609387,Plays,,Shibuya Ku,35.68141,139.67626,Entire home/apt,8500,3,3,2021-06-07,0.09,4,130,0,Hotels and Inns Business Act | 東京都渋谷区保健所 | 31渋健生収第5404号
44524328,Hotel in Shinjuku City · ★4.83 · 1 bedroom · 2 beds · 1 private bath,74022439,Chie,,Shibuya Ku,35.68616069803366,139.68565014974246,Private room,19967,1,18,2023-06-07,0.52,10,88,10,Hotels and Inns Business Act | 東京都新宿区保健所 | 2新保衛環第44号
44239234,Rental unit in Shinjuku City · ★4.69 · 2 bedrooms · 6 beds · 2 baths,356488250,Yosuke&Yumi,,Shinjuku Ku,35.7070198059082,139.73741149902344,Entire home/apt,28500,2,87,2023-06-24,2.54,1,60,43,Hotels and Inns Business Act | 東京都新宿保健所 | 31新保衛環第291号
44240084,Rental unit in Shinjuku City · ★4.64 · 1 bedroom · 2 beds · 1 bath,148871617,Wangjie,,Shinjuku Ku,35.70227,139.69751,Entire home/apt,12000,2,11,2023-06-13,3.00,3,197,11,M130026527
44536943,Home in Minato City · ★5.0 · 2 bedrooms · 3 beds · 1 shared bath,360289969,上田,,Minato Ku,35.65804,139.71781,Private room,100000,1,10,2023-04-11,0.31,1,354,6,
44559880,Rental unit in Shibuya City · ★4.90 · 1 bedroom · 1 bed · 1 private bath,353893259,Hide,,Shibuya Ku,35.68162,139.68488,Private room,20897,1,118,2023-06-09,3.42,3,348,55,
44252261,Hotel in Edogawa City · ★4.78 · 1 bedroom · 4 beds · 1 private bath,352412571,Jun,,Edogawa Ku,35.7037,139.84112,Private room,8330,1,54,2023-06-23,1.51,7,148,32,Hotels and Inns Business Act | 東京都江戸川区保健所 | 20江衛環01第24号
44577765,Rental unit in Shinjuku City · ★4.40 · 1 bedroom · 1 bed · 1 bath,240104467,Yuina,,Shinjuku Ku,35.71364,139.6979,Entire home/apt,30685,2,5,2023-03-05,0.42,25,279,5,M130024978
44253295,Home in Nakano City · ★4.56 · 5 bedrooms · 9 beds · 2 baths,183877565,UI Home Company,,Nakano Ku,35.7048,139.67781,Entire home/apt,42342,2,25,2023-06-18,0.82,45,64,14,Hotels and Inns Business Act | 東京都中野区保健所 | 31中健衛環第436号
44578209,Rental unit in Shibuya City · 1 bedroom · 3 beds · 1 bath,13808965,Louis Family,,Shibuya Ku,35.65837,139.69581,Entire home/apt,25000,30,0,,,4,85,0,M130007385
44253413,Hotel in Edogawa City · ★4.89 · 1 bedroom · 1 bed · 1 private bath,352412571,Jun,,Edogawa Ku,35.70545,139.84153,Private room,6959,1,44,2023-06-10,1.23,7,220,24,Hotels and Inns Business Act | 東京都江戸川区保健所 | 20江衛環01第24号
44253703,Hotel in Edogawa City · ★4.84 · 1 bedroom · 4 beds · 1 private bath,352412571,Jun,,Edogawa Ku,35.70412,139.84299,Private room,8330,1,81,2023-03-26,2.26,7,141,31,Hotels and Inns Business Act | 東京都江戸川区保健所 | 20江衛環01第24号
44578598,Rental unit in Shibuya City · 1 bedroom · 2 beds · 1 bath,13808965,Louis Family,,Shibuya Ku,35.65814,139.69529,Entire home/apt,25000,30,0,,,4,50,0,M130010298
44253728,Rental unit in Nakano City · ★4.21 · 1 bedroom · 1 bed · 1.5 baths,321365764,Japan House,,Nakano Ku,35.69073,139.67928,Entire home/apt,8227,1,14,2023-06-10,0.39,65,168,12,Hotels and Inns Business Act | 中野区保健所 | 31中健衛環第148号
44598875,Rental unit in Ota City · ★4.61 · 2 bedrooms · 4 beds · 1.5 baths,42244167,Hiro,,Ota Ku,35.55744,139.73674,Entire home/apt,18571,2,87,2023-06-10,2.55,54,151,37,Special Economic Zoning Act | ２健生発第11162号
44254195,Rental unit in Shinjuku City · ★4.35 · 1 bedroom · 2 beds · 1 bath,344113615,Loop,,Shinjuku Ku,35.69233,139.68617,Entire home/apt,20279,1,77,2023-03-30,2.25,5,125,13,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第244号
44635259,Boutique hotel in 新宿区 · ★4.88 · 1 bedroom · 2 beds · 1 private bath,361274415,Reception,,Shinjuku Ku,35.70502,139.73176,Private room,19431,1,34,2023-06-25,1.01,8,304,12,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第232号
44254212,Rental unit in Shinjuku City · ★4.64 · 2 bedrooms · 4 beds · 2 baths,344113615,Loop,,Shinjuku Ku,35.69225,139.6859,Entire home/apt,27467,1,91,2023-06-08,2.64,5,67,27,Hotels and Inns Business Act | 東京都新宿区保健所 | 31新保衛環第244号
44254245,Hotel in Edogawa City · ★4.78 · 1 bedroom · 4 beds · 1 private bath,352412571,Jun,,Edogawa Ku,35.70425,139.84339,Private room,7064,1,37,2023-05-30,1.04,7,133,21,Hotels and Inns Business Act | 東京都江戸川区保健所 | 20江衛環01第24号
44635413,Boutique hotel in 新宿区 · 1 bedroom · 3 beds · 1 private bath,361274415,Reception,,Shinjuku Ku,35.70502,139.73217,Private room,29311,1,2,2021-07-10,0.07,8,297,0,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第232号
44257043,Hostel in Sumida City · 1 bedroom · 5 beds · 2.5 shared baths,260536243,Hiroyuki,,Sumida Ku,35.69942,139.79718,Shared room,70000,1,0,,,6,174,0,Hotels and Inns Business Act | 東京都墨田保健所 | 31墨福衛生環第64号
44301520,Home in Sumida City · ★4.67 · 2 bedrooms · 4 beds · 2 baths,76455393,Mayumi,,Sumida Ku,35.71949,139.81613,Entire home/apt,8800,2,30,2023-06-13,0.87,2,5,23,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第426号
44636654,Home in Sumida City · ★4.75 · 1 bedroom · 2 beds · 1 private bath,76455393,Mayumi,,Sumida Ku,35.72148,139.8176,Private room,5500,2,28,2023-06-01,0.81,2,0,15,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第426号
44326063,Home in Taito City · 2 bedrooms · 2 beds · 2 baths,357566030,Tokyo,,Taito Ku,35.70786,139.77313,Entire home/apt,344043,1,1,2021-06-14,0.04,1,43,0,M130026548
44637266,Boutique hotel in 新宿区 · ★4.79 · 1 bedroom · 3 beds · 1 private bath,361274415,Reception,,Shinjuku Ku,35.70493,139.73156,Private room,21740,1,29,2023-06-25,0.85,8,240,9,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第232号
44637320,Boutique hotel in 新宿区 · ★4.82 · 1 bedroom · 4 beds · 1 private bath,361274415,Reception,,Shinjuku Ku,35.70458,139.73066,Private room,27666,1,198,2023-06-26,5.77,8,338,61,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第232号
44342232,Home in Taito City · ★4.77 · 2 bedrooms · 2 beds · Half-bath,176875986,Yadoya,,Taito Ku,35.72756,139.79834,Entire home/apt,20610,1,47,2023-06-24,1.39,25,146,26,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10157号
44637370,Boutique hotel in 新宿区 · ★4.82 · 1 bedroom · 4 beds · 1 private bath,361274415,Reception,,Shinjuku Ku,35.7069,139.73176,Private room,31080,1,140,2023-06-17,4.09,8,322,28,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第232号
44343340,Villa in Toshima City · ★4.46 · 3 bedrooms · 3 beds · 1 bath,352100261,Lions,,Toshima Ku,35.73702,139.74649,Entire home/apt,33571,2,48,2023-05-27,1.43,3,142,10,M130010037
44637421,Boutique hotel in 新宿区 · ★4.91 · 1 bedroom · 6 beds · 1 private bath,361274415,Reception,,Shinjuku Ku,35.70461,139.73038,Private room,44910,1,55,2023-06-03,1.62,8,344,9,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第232号
44637473,Boutique hotel in 新宿区 · ★4.82 · 1 bedroom · 4 beds · 1 private bath,361274415,Reception,,Shinjuku Ku,35.70578,139.73116,Private room,29674,1,700,2023-06-27,20.45,8,353,209,Hotels and Inns Business Act | 東京都新宿区保健所 | 30新保衛環第232号
44343592,Villa in Toshima City · ★4.83 · 3 bedrooms · 5 beds · 1.5 baths,352100261,Lions,,Toshima Ku,35.73544,139.74622,Entire home/apt,34429,2,99,2023-05-31,3.02,3,133,21,M130010038
44649547,Rental unit in Toshima City · ★4.71 · 2 bedrooms · 5 beds · 1.5 baths,27203528,Japan Experience,,Toshima Ku,35.7332,139.70914,Entire home/apt,21925,1,7,2023-06-04,1.10,6,195,7,Hotels and Inns Business Act | 元豊池保衛環き | 第263号
44344337,Rental unit in Toshima City · ★4.93 · 1 bedroom · 2 beds · 1.5 baths,197405131,春樹,,Toshima Ku,35.72904,139.73458,Entire home/apt,13829,1,27,2023-03-11,0.78,50,86,10,M130010435
44649548,Rental unit in Toshima City · 2 bedrooms · 4 beds · 1.5 baths,27203528,Japan Experience,,Toshima Ku,35.73502,139.70848,Entire home/apt,18178,1,2,2023-05-29,0.08,6,203,1,Hotels and Inns Business Act | 元豊池保衛環き | 第262号
44650307,Home in Toshima City · ★4.78 · 3 bedrooms · 6 beds · 2.5 baths,27203528,Japan Experience,,Toshima Ku,35.7386,139.71889,Entire home/apt,26683,1,9,2023-06-09,0.42,6,185,8,M130010072
44344581,Rental unit in Toshima City · ★4.65 · 1 bedroom · 2 beds · 1.5 baths,197405131,春樹,,Toshima Ku,35.72918,139.7331,Entire home/apt,16817,1,20,2023-02-12,0.62,50,86,10,M130010434
44650308,Home in Toshima City · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,27203528,Japan Experience,,Toshima Ku,35.73886,139.71988,Entire home/apt,15128,1,10,2023-05-30,1.55,6,193,10,M130010071
44352509,Rental unit in Ota City · ★4.98 · 1 bedroom · 7 beds · 2 baths,161665344,May,,Ota Ku,35.56363,139.69986,Entire home/apt,15811,1,66,2023-06-12,1.90,4,135,35,Special Economic Zoning Act | 2健生発第10094号
44658451,Hotel in Shinjuku City · ★4.62 · 1 bedroom · 1 bed · 1 private bath,74022439,Chie,,Shinjuku Ku,35.68728,139.68596,Private room,15581,1,29,2023-06-13,0.84,10,130,10,Hotels and Inns Business Act | 2新保衛環第44号 | 2新保衛環第44号
44666197,Hotel in Arakawa City · ★4.81 · 1 bedroom · 2 beds · 1.5 baths,361647875,The Light Inn,,Arakawa Ku,35.74084,139.77014,Private room,10958,1,31,2023-06-26,0.90,4,156,16,Hotels and Inns Business Act |  東京都荒川区保健所 | 31荒保衛環き（三）第6号
44363407,Hostel in Taito City · 1 bedroom · 2 beds · Private half-bath,163132791,K'S House Tokyo Oasis,,Taito Ku,35.71639,139.79448,Private room,11113,1,0,,,8,54,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 21台台健生環き第30号
44383419,"Rental unit in Sumida-Ku, · ★4.76 · 1 bedroom · 5 beds · 1 bath",358122175,Tｰhome,,Sumida Ku,35.70945,139.81374,Entire home/apt,28257,1,137,2023-06-04,4.49,3,82,52,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第5号
44666985,Rental unit in Shibuya City · ★4.88 · 1 bedroom · 2 beds · 1 private bath,353893259,Hide,,Shibuya Ku,35.68159,139.68489,Private room,12841,1,24,2023-06-13,0.70,3,292,12,Hotels and Inns Business Act | 東京都渋谷区保健所 | 2渋保生環第299号
44383555,"Rental unit in Sumida-Ku, · ★4.72 · 1 bedroom · 4 beds · 1 bath",358122175,Tｰhome,,Sumida Ku,35.71148,139.81592,Entire home/apt,19429,1,120,2023-06-22,3.51,3,33,59,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第5号
44674979,Condo in Shinagawa City · ★4.87 · 1 bedroom · 1 bed · 1 bath,359398177,Tomoki,,Shinagawa Ku,35.63378,139.7158,Entire home/apt,23571,1,46,2023-06-13,1.36,1,177,23,M130026405
44868792,Rental unit in Taito City · ★4.81 · 1 bedroom · 1 bed · 1 bath,129096261,Chisaki,,Taito Ku,35.7154,139.79229,Entire home/apt,10090,2,95,2023-06-20,2.84,31,273,51,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10139号
44677680,Hotel in Shinjuku City · ★4.81 · 1 bedroom · 2 beds · 1 private bath,74022439,Chie,,Shinjuku Ku,35.68714,139.68645,Private room,17864,1,21,2023-06-21,0.80,10,116,13,Hotels and Inns Business Act | 東京都新宿区保健所 | 2新保衛環第44号
44869355,Rental unit in Taito City · ★4.67 · 2 bedrooms · 2 beds · 1 bath,129096261,Chisaki,,Taito Ku,35.71507,139.7925,Entire home/apt,24520,2,72,2023-06-19,2.15,31,241,45,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10139号
44869827,Rental unit in Taito City · ★4.49 · 1 bedroom · 1 bed · 1 bath,129096261,Chisaki,,Taito Ku,35.71658,139.79222,Entire home/apt,11282,2,67,2023-06-16,1.98,31,297,42,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10139号
44678038,Hotel in Shinjuku City · ★5.0 · 1 bedroom · 1 bed · 1 private bath,74022439,Chie,,Shinjuku Ku,35.68503,139.68684,Private room,13824,1,5,2023-04-22,0.17,10,122,3,Hotels and Inns Business Act | 東京都新宿区保健所 | 2新保衛環第44号
44686164,Rental unit in Sumida City · ★4.78 · 1 bedroom · 3 beds · 1 bath,30883070,Takeshi,,Sumida Ku,35.70832,139.80293,Entire home/apt,11864,1,170,2023-06-11,4.96,37,34,41,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第399号
44870440,Rental unit in Taito City · ★4.68 · 1 bedroom · 2 beds · 1 bath,129096261,Chisaki,,Taito Ku,35.71502,139.79286,Entire home/apt,21430,2,56,2023-06-23,1.76,31,266,32,Hotels and Inns Business Act | 東京都台東区台東保険所 | 3台台健生環き第10139号
